feature	backing	form	world	place	result
breadcrumbs	ex_docs	defguard	w4	declaration(snoc/1#0)	green
breadcrumbs	ex_docs	defguard	w4	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defguard	w4	declaration(snoc/3#0)	green
breadcrumbs	ex_docs	defguard	w4	declaration(snoc?/2#0)	green
breadcrumbs	ex_docs	defguard	w4	declaration(snoc_x/2#0)	green
breadcrumbs	ex_docs	defguard	w4	declaration(snoć/2#0)	green
breadcrumbs	ex_docs	defguard	w4	declaration(xsnoc/2#0)	green
breadcrumbs	ex_docs	defguard	x_arity	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defguard	x_arity	declaration(snoc/3#0)	green
breadcrumbs	ex_docs	defguard	x_arity_absent	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defguard	x_nfc	declaration(snoć/2#0)	green
breadcrumbs	ex_docs	defguard	x_not_a_call	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defguard	x_other_module	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defmacro	w1	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defmacro	w2	declaration(snoc/1#0)	green
breadcrumbs	ex_docs	defmacro	w2	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defmacro	w2	declaration(snoc/3#0)	green
breadcrumbs	ex_docs	defmacro	w3	declaration(snoc!/2#0)	green
breadcrumbs	ex_docs	defmacro	w3	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defmacro	w3	declaration(snoc?/2#0)	green
breadcrumbs	ex_docs	defmacro	w3	declaration(snoc_x/2#0)	green
breadcrumbs	ex_docs	defmacro	w3	declaration(snoć/2#0)	green
breadcrumbs	ex_docs	defmacro	w3	declaration(xsnoc/2#0)	green
breadcrumbs	ex_docs	defmacro	w4	declaration(snoc!/2#0)	green
breadcrumbs	ex_docs	defmacro	w4	declaration(snoc/1#0)	green
breadcrumbs	ex_docs	defmacro	w4	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defmacro	w4	declaration(snoc/3#0)	green
breadcrumbs	ex_docs	defmacro	w4	declaration(snoc?/2#0)	green
breadcrumbs	ex_docs	defmacro	w4	declaration(snoc_x/2#0)	green
breadcrumbs	ex_docs	defmacro	w4	declaration(snoć/2#0)	green
breadcrumbs	ex_docs	defmacro	w4	declaration(xsnoc/2#0)	green
breadcrumbs	ex_docs	defmacro	x_arity	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defmacro	x_arity	declaration(snoc/3#0)	green
breadcrumbs	ex_docs	defmacro	x_arity_absent	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defmacro	x_arity_separate	declaration(snoc/0#0)	green
breadcrumbs	ex_docs	defmacro	x_arity_separate	declaration(snoc/1#0)	green
breadcrumbs	ex_docs	defmacro	x_arity_separate	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defmacro	x_arity_zero	declaration(snoc/0#0)	green
breadcrumbs	ex_docs	defmacro	x_arity_zero	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defmacro	x_defaults	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defmacro	x_defaults_head	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defmacro	x_nfc	declaration(snoć/2#0)	green
breadcrumbs	ex_docs	defmacro	x_not_a_call	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defmacro	x_other_module	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defp	w1	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defp	w2	declaration(snoc/1#0)	green
breadcrumbs	ex_docs	defp	w2	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defp	w2	declaration(snoc/3#0)	green
breadcrumbs	ex_docs	defp	w3	declaration(snoc!/2#0)	green
breadcrumbs	ex_docs	defp	w3	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defp	w3	declaration(snoc?/2#0)	green
breadcrumbs	ex_docs	defp	w3	declaration(snoc_x/2#0)	green
breadcrumbs	ex_docs	defp	w3	declaration(snoć/2#0)	green
breadcrumbs	ex_docs	defp	w3	declaration(xsnoc/2#0)	green
breadcrumbs	ex_docs	defp	w4	declaration(snoc!/2#0)	green
breadcrumbs	ex_docs	defp	w4	declaration(snoc/1#0)	green
breadcrumbs	ex_docs	defp	w4	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defp	w4	declaration(snoc/3#0)	green
breadcrumbs	ex_docs	defp	w4	declaration(snoc?/2#0)	green
breadcrumbs	ex_docs	defp	w4	declaration(snoc_x/2#0)	green
breadcrumbs	ex_docs	defp	w4	declaration(snoć/2#0)	green
breadcrumbs	ex_docs	defp	w4	declaration(xsnoc/2#0)	green
breadcrumbs	ex_docs	defp	x_arity	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defp	x_arity	declaration(snoc/3#0)	green
breadcrumbs	ex_docs	defp	x_arity_absent	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defp	x_arity_separate	declaration(snoc/0#0)	green
breadcrumbs	ex_docs	defp	x_arity_separate	declaration(snoc/1#0)	green
breadcrumbs	ex_docs	defp	x_arity_separate	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defp	x_arity_zero	declaration(snoc/0#0)	green
breadcrumbs	ex_docs	defp	x_arity_zero	declaration(snoc/2#0)	green
breadcrumbs	ex_docs	defp	x_defaults	declaration(snoc/2#0)	red
breadcrumbs	ex_docs	defp	x_defaults_head	declaration(snoc/2#0)	red
breadcrumbs	ex_docs	defp	x_nfc	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	def	w1	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	def	w2	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	def	w2	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	def	w2	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	def	w3	declaration(snoc!/2#0)	green
breadcrumbs	ex_gen	def	w3	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	def	w3	declaration(snoc?/2#0)	green
breadcrumbs	ex_gen	def	w3	declaration(snoc_x/2#0)	green
breadcrumbs	ex_gen	def	w3	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	def	w3	declaration(xsnoc/2#0)	green
breadcrumbs	ex_gen	def	w4	declaration(snoc!/2#0)	green
breadcrumbs	ex_gen	def	w4	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	def	w4	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	def	w4	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	def	w4	declaration(snoc?/2#0)	green
breadcrumbs	ex_gen	def	w4	declaration(snoc_x/2#0)	green
breadcrumbs	ex_gen	def	w4	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	def	w4	declaration(xsnoc/2#0)	green
breadcrumbs	ex_gen	def	x_arity	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	def	x_arity	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	def	x_arity_absent	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	def	x_arity_separate	declaration(snoc/0#0)	green
breadcrumbs	ex_gen	def	x_arity_separate	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	def	x_arity_separate	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	def	x_arity_zero	declaration(snoc/0#0)	green
breadcrumbs	ex_gen	def	x_arity_zero	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	def	x_defaults	declaration(snoc/2#0)	red
breadcrumbs	ex_gen	def	x_defaults_head	declaration(snoc/2#0)	red
breadcrumbs	ex_gen	def	x_nfc	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	def	x_not_a_call	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	def	x_other_module	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate	w1	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate	w2	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	defdelegate	w2	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate	w2	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	defdelegate	w3	declaration(snoc!/2#0)	green
breadcrumbs	ex_gen	defdelegate	w3	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate	w3	declaration(snoc?/2#0)	green
breadcrumbs	ex_gen	defdelegate	w3	declaration(snoc_x/2#0)	green
breadcrumbs	ex_gen	defdelegate	w3	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	defdelegate	w3	declaration(xsnoc/2#0)	green
breadcrumbs	ex_gen	defdelegate	w4	declaration(snoc!/2#0)	green
breadcrumbs	ex_gen	defdelegate	w4	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	defdelegate	w4	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate	w4	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	defdelegate	w4	declaration(snoc?/2#0)	green
breadcrumbs	ex_gen	defdelegate	w4	declaration(snoc_x/2#0)	green
breadcrumbs	ex_gen	defdelegate	w4	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	defdelegate	w4	declaration(xsnoc/2#0)	green
breadcrumbs	ex_gen	defdelegate	x_arity	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate	x_arity	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	defdelegate	x_arity_absent	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate	x_arity_separate	declaration(snoc/0#0)	green
breadcrumbs	ex_gen	defdelegate	x_arity_separate	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	defdelegate	x_arity_separate	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate	x_arity_zero	declaration(snoc/0#0)	green
breadcrumbs	ex_gen	defdelegate	x_arity_zero	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate	x_defaults	declaration(snoc/2#0)	red
breadcrumbs	ex_gen	defdelegate	x_defaults_head	declaration(snoc/2#0)	red
breadcrumbs	ex_gen	defdelegate	x_nfc	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	defdelegate	x_not_a_call	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate	x_other_module	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w1	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w2	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w2	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w2	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w3	declaration(snoc!/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w3	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w3	declaration(snoc?/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w3	declaration(snoc_x/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w3	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w3	declaration(xsnoc/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w4	declaration(snoc!/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w4	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w4	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w4	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w4	declaration(snoc?/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w4	declaration(snoc_x/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w4	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	w4	declaration(xsnoc/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	x_arity	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	x_arity	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	x_arity_absent	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	x_arity_separate	declaration(snoc/0#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	x_arity_separate	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	x_arity_separate	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	x_arity_zero	declaration(snoc/0#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	x_arity_zero	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	x_defaults	declaration(snoc/2#0)	red
breadcrumbs	ex_gen	defdelegate_unresolvable	x_defaults_head	declaration(snoc/2#0)	red
breadcrumbs	ex_gen	defdelegate_unresolvable	x_nfc	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	x_not_a_call	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defdelegate_unresolvable	x_other_module	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defguard	w1	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defguard	w2	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	defguard	w2	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defguard	w2	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	defguard	w3	declaration(snoc!/2#0)	green
breadcrumbs	ex_gen	defguard	w3	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defguard	w3	declaration(snoc?/2#0)	green
breadcrumbs	ex_gen	defguard	w3	declaration(snoc_x/2#0)	green
breadcrumbs	ex_gen	defguard	w3	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	defguard	w3	declaration(xsnoc/2#0)	green
breadcrumbs	ex_gen	defguard	w4	declaration(snoc!/2#0)	green
breadcrumbs	ex_gen	defguard	w4	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	defguard	w4	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defguard	w4	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	defguard	w4	declaration(snoc?/2#0)	green
breadcrumbs	ex_gen	defguard	w4	declaration(snoc_x/2#0)	green
breadcrumbs	ex_gen	defguard	w4	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	defguard	w4	declaration(xsnoc/2#0)	green
breadcrumbs	ex_gen	defguard	x_arity	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defguard	x_arity	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	defguard	x_arity_absent	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defguard	x_nfc	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	defguard	x_not_a_call	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defguard	x_other_module	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defmacro	w1	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defmacro	w2	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	defmacro	w2	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defmacro	w2	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	defmacro	w3	declaration(snoc!/2#0)	green
breadcrumbs	ex_gen	defmacro	w3	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defmacro	w3	declaration(snoc?/2#0)	green
breadcrumbs	ex_gen	defmacro	w3	declaration(snoc_x/2#0)	green
breadcrumbs	ex_gen	defmacro	w3	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	defmacro	w3	declaration(xsnoc/2#0)	green
breadcrumbs	ex_gen	defmacro	w4	declaration(snoc!/2#0)	green
breadcrumbs	ex_gen	defmacro	w4	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	defmacro	w4	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defmacro	w4	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	defmacro	w4	declaration(snoc?/2#0)	green
breadcrumbs	ex_gen	defmacro	w4	declaration(snoc_x/2#0)	green
breadcrumbs	ex_gen	defmacro	w4	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	defmacro	w4	declaration(xsnoc/2#0)	green
breadcrumbs	ex_gen	defmacro	x_arity	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defmacro	x_arity	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	defmacro	x_arity_absent	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defmacro	x_arity_separate	declaration(snoc/0#0)	green
breadcrumbs	ex_gen	defmacro	x_arity_separate	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	defmacro	x_arity_separate	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defmacro	x_arity_zero	declaration(snoc/0#0)	green
breadcrumbs	ex_gen	defmacro	x_arity_zero	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defmacro	x_defaults	declaration(snoc/2#0)	red
breadcrumbs	ex_gen	defmacro	x_defaults_head	declaration(snoc/2#0)	red
breadcrumbs	ex_gen	defmacro	x_nfc	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	defmacro	x_not_a_call	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defmacro	x_other_module	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defp	w1	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defp	w2	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	defp	w2	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defp	w2	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	defp	w3	declaration(snoc!/2#0)	green
breadcrumbs	ex_gen	defp	w3	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defp	w3	declaration(snoc?/2#0)	green
breadcrumbs	ex_gen	defp	w3	declaration(snoc_x/2#0)	green
breadcrumbs	ex_gen	defp	w3	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	defp	w3	declaration(xsnoc/2#0)	green
breadcrumbs	ex_gen	defp	w4	declaration(snoc!/2#0)	green
breadcrumbs	ex_gen	defp	w4	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	defp	w4	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defp	w4	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	defp	w4	declaration(snoc?/2#0)	green
breadcrumbs	ex_gen	defp	w4	declaration(snoc_x/2#0)	green
breadcrumbs	ex_gen	defp	w4	declaration(snoć/2#0)	green
breadcrumbs	ex_gen	defp	w4	declaration(xsnoc/2#0)	green
breadcrumbs	ex_gen	defp	x_arity	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defp	x_arity	declaration(snoc/3#0)	green
breadcrumbs	ex_gen	defp	x_arity_absent	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defp	x_arity_separate	declaration(snoc/0#0)	green
breadcrumbs	ex_gen	defp	x_arity_separate	declaration(snoc/1#0)	green
breadcrumbs	ex_gen	defp	x_arity_separate	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defp	x_arity_zero	declaration(snoc/0#0)	green
breadcrumbs	ex_gen	defp	x_arity_zero	declaration(snoc/2#0)	green
breadcrumbs	ex_gen	defp	x_defaults	declaration(snoc/2#0)	red
breadcrumbs	ex_gen	defp	x_defaults_head	declaration(snoc/2#0)	red
breadcrumbs	ex_gen	defp	x_nfc	declaration(snoć/2#0)	green
breadcrumbs	src	def	w1	declaration(snoc/2#0)	green
breadcrumbs	src	def	w2	declaration(snoc/1#0)	green
breadcrumbs	src	def	w2	declaration(snoc/2#0)	green
breadcrumbs	src	def	w2	declaration(snoc/2#1)	green
breadcrumbs	src	def	w2	declaration(snoc/3#0)	green
breadcrumbs	src	def	w3	declaration(snoc!/2#0)	green
breadcrumbs	src	def	w3	declaration(snoc/2#0)	green
breadcrumbs	src	def	w3	declaration(snoc?/2#0)	green
breadcrumbs	src	def	w3	declaration(snoc_x/2#0)	green
breadcrumbs	src	def	w3	declaration(snoć/2#0)	green
breadcrumbs	src	def	w3	declaration(xsnoc/2#0)	green
breadcrumbs	src	def	w4	declaration(snoc!/2#0)	green
breadcrumbs	src	def	w4	declaration(snoc/1#0)	green
breadcrumbs	src	def	w4	declaration(snoc/2#0)	green
breadcrumbs	src	def	w4	declaration(snoc/2#1)	green
breadcrumbs	src	def	w4	declaration(snoc/3#0)	green
breadcrumbs	src	def	w4	declaration(snoc?/2#0)	green
breadcrumbs	src	def	w4	declaration(snoc_x/2#0)	green
breadcrumbs	src	def	w4	declaration(snoć/2#0)	green
breadcrumbs	src	def	w4	declaration(xsnoc/2#0)	green
breadcrumbs	src	def	x_arity	declaration(snoc/2#0)	green
breadcrumbs	src	def	x_arity	declaration(snoc/3#0)	green
breadcrumbs	src	def	x_arity_absent	declaration(snoc/2#0)	green
breadcrumbs	src	def	x_arity_separate	declaration(snoc/0#0)	green
breadcrumbs	src	def	x_arity_separate	declaration(snoc/1#0)	green
breadcrumbs	src	def	x_arity_separate	declaration(snoc/2#0)	green
breadcrumbs	src	def	x_arity_zero	declaration(snoc/0#0)	green
breadcrumbs	src	def	x_arity_zero	declaration(snoc/2#0)	green
breadcrumbs	src	def	x_defaults	declaration(snoc/2#0)	green
breadcrumbs	src	def	x_defaults_head	declaration(snoc/2#0)	green
breadcrumbs	src	def	x_defaults_head	declaration(snoc/2#1)	red
breadcrumbs	src	def	x_nfc	declaration(snoć/2#0)	green
breadcrumbs	src	def	x_not_a_call	declaration(snoc/2#0)	green
breadcrumbs	src	def	x_other_module	declaration(snoc/2#0)	green
breadcrumbs	src	defdelegate	w1	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate	w2	declaration(snoc/1#0)	red
breadcrumbs	src	defdelegate	w2	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate	w2	declaration(snoc/3#0)	red
breadcrumbs	src	defdelegate	w3	declaration(snoc!/2#0)	red
breadcrumbs	src	defdelegate	w3	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate	w3	declaration(snoc?/2#0)	red
breadcrumbs	src	defdelegate	w3	declaration(snoc_x/2#0)	red
breadcrumbs	src	defdelegate	w3	declaration(snoć/2#0)	red
breadcrumbs	src	defdelegate	w3	declaration(xsnoc/2#0)	red
breadcrumbs	src	defdelegate	w4	declaration(snoc!/2#0)	red
breadcrumbs	src	defdelegate	w4	declaration(snoc/1#0)	red
breadcrumbs	src	defdelegate	w4	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate	w4	declaration(snoc/3#0)	red
breadcrumbs	src	defdelegate	w4	declaration(snoc?/2#0)	red
breadcrumbs	src	defdelegate	w4	declaration(snoc_x/2#0)	red
breadcrumbs	src	defdelegate	w4	declaration(snoć/2#0)	red
breadcrumbs	src	defdelegate	w4	declaration(xsnoc/2#0)	red
breadcrumbs	src	defdelegate	x_arity	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate	x_arity	declaration(snoc/3#0)	red
breadcrumbs	src	defdelegate	x_arity_absent	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate	x_arity_separate	declaration(snoc/0#0)	red
breadcrumbs	src	defdelegate	x_arity_separate	declaration(snoc/1#0)	red
breadcrumbs	src	defdelegate	x_arity_separate	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate	x_arity_zero	declaration(snoc/0#0)	red
breadcrumbs	src	defdelegate	x_arity_zero	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate	x_defaults	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate	x_defaults_head	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate	x_nfc	declaration(snoć/2#0)	red
breadcrumbs	src	defdelegate	x_not_a_call	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate	x_other_module	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate_compiled	w1	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate_compiled	w2	declaration(snoc/1#0)	red
breadcrumbs	src	defdelegate_compiled	w2	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate_compiled	w2	declaration(snoc/3#0)	red
breadcrumbs	src	defdelegate_compiled	w3	declaration(snoc!/2#0)	red
breadcrumbs	src	defdelegate_compiled	w3	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate_compiled	w3	declaration(snoc?/2#0)	red
breadcrumbs	src	defdelegate_compiled	w3	declaration(snoc_x/2#0)	red
breadcrumbs	src	defdelegate_compiled	w3	declaration(snoć/2#0)	red
breadcrumbs	src	defdelegate_compiled	w3	declaration(xsnoc/2#0)	red
breadcrumbs	src	defdelegate_compiled	w4	declaration(snoc!/2#0)	red
breadcrumbs	src	defdelegate_compiled	w4	declaration(snoc/1#0)	red
breadcrumbs	src	defdelegate_compiled	w4	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate_compiled	w4	declaration(snoc/3#0)	red
breadcrumbs	src	defdelegate_compiled	w4	declaration(snoc?/2#0)	red
breadcrumbs	src	defdelegate_compiled	w4	declaration(snoc_x/2#0)	red
breadcrumbs	src	defdelegate_compiled	w4	declaration(snoć/2#0)	red
breadcrumbs	src	defdelegate_compiled	w4	declaration(xsnoc/2#0)	red
breadcrumbs	src	defdelegate_compiled	x_arity	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate_compiled	x_arity	declaration(snoc/3#0)	red
breadcrumbs	src	defdelegate_compiled	x_arity_absent	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate_compiled	x_arity_separate	declaration(snoc/0#0)	red
breadcrumbs	src	defdelegate_compiled	x_arity_separate	declaration(snoc/1#0)	red
breadcrumbs	src	defdelegate_compiled	x_arity_separate	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate_compiled	x_arity_zero	declaration(snoc/0#0)	red
breadcrumbs	src	defdelegate_compiled	x_arity_zero	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate_compiled	x_defaults	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate_compiled	x_defaults_head	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate_compiled	x_nfc	declaration(snoć/2#0)	red
breadcrumbs	src	defdelegate_compiled	x_not_a_call	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate_compiled	x_other_module	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate_unresolvable	w1	declaration(snoc/2#0)	red
breadcrumbs	src	defdelegate_unresolvable	w2	declaration(snoc/1#0)	red
